gn:id,wof:id
3033240,101893057
2657658,101872151
2982678,101893061
770380,101841663
673023,101878269
2978672,101881299
2978711,101881301
713772,101878271
2974254,101881303
4681760,101723699
2801436,101838725
2795908,101838727
2795102,101838729
762551,101841665
4569793,101720755
2723489,101817869
3105028,101850347
5950218,101734739
6183238,101734741
3036782,101893063
2975954,101893065
3011006,101893067
3012027,101881307
695326,101864165
2985303,101881309
1220409,85632513
2787073,101838731
146428,101875225
679898,101835563
684819,101835565
3058370,101847817
3061037,101847819
3058579,101847821
3056610,101847827
3056949,101847829
3209454,101847831
2953194,101847833
2851784,101847835
2895854,101847837
2815048,101847839
2896273,101847841
2851734,101847845
2852757,101847847
3206785,101847849
2921223,101847851
2852440,101847853
2873302,101847855
6049016,101738567
6550683,101818895
2938924,101818897
2918974,101818901
2679107,101817871
2844947,101818903
2668365,101817875
708976,101859161
2666823,101817877
2670128,101817879
708951,101859163
2677025,101817881
2663399,101817883
2680959,101817885
3034652,101881311
2970814,101881313
2699786,101817887
2726049,101817889
2662149,101817893
2677548,101817895
3038149,101881315
3027137,101881317
2636374,101872153
3024317,101881319
709555,101864167
2997417,101881321
2990089,101881325
2635859,101872155
2647026,101872157
710216,101864171
2791121,101838733
2793429,101838737
2801342,101838739
2785612,101838741
2801215,101838743
2988161,101881327
3012983,101881329
3030392,101881331
3020272,101881333
2995649,101881335
3019132,101881337
2797500,101838745
2977323,101881339
710088,101864173
709868,101866199
2783170,101838747
2787735,101838749
2795703,101838751
2803001,101838755
3121586,101850349
711631,101864175
3123237,101850351
8430940,101864177
3123449,101850353
712775,101866209
687153,101864179
3121529,101850355
691230,101866211
3019890,101881343
3119236,101850357
3034418,101881345
3024397,101881347
3207558,101881349
3025589,101881353
3130679,101850359
2998990,101881355
2979202,101881357
2974354,101881361
3033931,101881363
3128896,101850361
702898,101866219
2645313,101872163
3111596,101850365
699984,101866225
3113803,101850367
689879,101866227
3125149,101850369
699738,101866229
681549,101835569
671706,101835571
671709,101835573
697618,101866231
675407,101835575
679297,101835577
665199,101835579
3073254,101840939
669756,101835581
3074593,101840941
668431,101835583
3070010,101840943
662971,101835587
3073599,101840945
680277,101835589
3081403,101823783
3078820,101840947
3086649,101823785
3067660,101840951
3095110,101823787
2978425,101893069
3130292,101850371
2986530,101893071
3113011,101850373
3114101,101850375
3037128,101893073
4770714,101729765
2783820,101838757
2985982,101893075
2789270,101838759
2971065,101893079
3035571,101893081
2801694,101838761
3015386,101893083
3002589,101893085
2783184,101838763
3028090,101893087
3005172,101893089
2969610,101893091
2801724,101838767
2803053,101838769
2890880,101821881
2922177,101821883
2811860,101821885
2826073,101821889
2922711,101821891
3025665,101891013
2996699,101891015
146022,101875227
2977366,101891017
3025598,101891019
3036254,101891021
2969827,101891023
3032491,101891027
2997374,101891029
2968521,101891031
3015913,101891033
3013445,101891035
2977004,101891037
3016607,101891039
2978052,101891041
2972954,101891045
2970386,101891047
3017367,101891049
3033046,101891051
712778,101864181
2967231,101891053
146587,101875229
8342722,101864183
3022553,101891055
2655932,101872165
3016324,101891057
683523,101834551
760118,101823789
758323,101823791
662520,101834553
674864,101834555
2969106,101893093
3023537,101893097
686200,101834557
2649955,101872167
4711291,101725799
4713580,101725801
2651841,101872169
2639693,101872171
6535269,101876111
6535402,101876113
2655666,101872173
2866906,101821893
2937873,101821895
3165895,101876115
2822881,101821897
4762894,101728661
3451464,101954623
2993929,101887129
4713846,101725805
4516233,101712743
4518397,101712745
4780577,101728663
4756557,101728667
856315,101835591
4788431,101728669
4755727,101728671
4715960,101725807
3207732,101810807
2783081,101837597
3057217,101832725
2881057,101810809
2800765,101837599
2852656,101810811
4720335,101725809
3060210,101832727
3037510,101887131
2994319,101887133
4722437,101725811
666913,101835593
3008659,101887135
4752916,101728673
679732,101835595
2989887,101887139
2984339,101887141
4722543,101725813
666223,101835597
3037043,101887143
4722651,101725815
4714744,101725817
6318048,101954627
4721089,101725819
672937,101835599
666222,101835601
4741087,101725823
683568,101835605
683394,101835607
3116544,101850377
680890,101835609
685590,101835611
680133,101835613
672977,101835615
3008680,101828491
681748,101835617
4742800,101725825
668660,101835619
2993004,101828495
3026827,101828497
4738453,101725827
6076211,101735369
4682380,101725829
4715610,101725831
5518084,101725833
4726982,101725837
6942803,101735371
2967942,101894001
5531929,101725841
2972145,101894003
711608,101868315
3033447,101894005
3057924,101832729
2973489,101894007
3059179,101832731
3027186,101894009
724506,101832733
3013130,101894011
2969246,101894015
2791515,101837603
2791154,101837605
4578801,101720757
669173,101835623
2795398,101837607
663198,101835625
4671193,101725843
3032247,101883439
2791494,101837609
8435800,101834561
3017907,101883441
2967882,101883443
681443,101834563
3056786,101843787
2989645,101827967
2783577,101837611
3060686,101843789
3022613,101827969
2785141,101837613
3060527,101843791
2791067,101837615
2990957,101827973
4050916,101725845
2963848,101837617
2931372,101810813
2979770,101827975
2964848,101837621
3012554,101888123
723902,101832735
3027242,101827977
3166575,101876117
3018060,101888125
2991842,101827979
2994575,101888129
2978622,101827981
3181578,101876119
2971470,101888131
3123675,101850379
6619578,101888133
2722836,101839531
2646202,101874091
4689831,101725847
3179189,101876123
3057770,101843795
2823355,101821899
3126040,101850383
3060589,101843797
2901601,101821901
2648092,101874093
3056772,101843799
2924862,101821903
2670833,101839533
3059273,101843801
2892652,101821907
3059007,101843803
2953542,101821909
2638467,101874095
3176186,101876127
2698242,101839535
3058958,101843805
2880228,101821911
3060099,101843807
2735095,101845459
2826356,101821913
2677239,101839537
8014494,101845461
2866793,101821915
3056523,101843809
2689580,101839539
2648208,101874097
2879106,101821917
2737640,101845463
3056523,101843813
724720,101832737
2733491,101845465
2968034,101828499
3060988,101843815
2969749,101827983
2735803,101845469
2652461,101874099
3008074,101828501
724266,101843817
2993913,101883445
724039,101832739
3032610,101882131
3060917,101843819
2970679,101827985
3033038,101887145
2993671,101882135
724577,101832743
2995252,101887147
3057565,101843821
2975457,101882137
2990261,101887149
3016895,101882139
3058746,101843823
724627,101832745
3012791,101882141
3041563,101877135
3015592,101882143
710473,101868319
2967344,101882145
3113590,101850385
2998087,101882147
3021078,101882149
3127463,101850387
708765,101868321
3115642,101850389
2967291,101882153
2973818,101882155
697849,101868325
2644409,101852371
3022917,101887151
3040051,101877137
2994126,101887153
2970181,101889047
3040132,101877139
3030891,101889049
3456905,101954629
3445015,101954631
145950,101875231
2975811,101882157
3448852,101954633
3020474,101882161
3012435,101882163
3008204,101882165
2982889,101889051
2666238,101815895
146315,101875233
2993677,101882167
3035365,101882171
2967229,101882173
2996178,101882175
6620081,101882177
2727234,101815899
3021775,101882179
2682706,101815901
2986500,101882181
3040051,101877143
2974046,101882183
2678927,101815903
2995217,101888135
2663540,101815905
3014712,101888137
3040132,101877145
3019467,101888139
3024400,101887159
2749689,101855249
2970181,101889053
3030663,101887161
146366,101875235
3022377,101889055
2997547,101887163
2980811,101889057
2978119,101887165
3174418,101876129
3012626,101889059
2980559,101887167
2796668,101838773
2991730,101889061
3001416,101887169
2990487,101887171
2783188,101838775
2743850,101855251
2972699,101887175
2970773,101887177
3128270,101877151
2968627,101887179
2749627,101855253
2745678,101855255
2712255,101816751
2686160,101816753
2745581,101855257
2978070,101853173
705012,101862195
2655273,101852373
2976969,101853175
2980386,101891059
2707664,101816755
6325262,101877155
2997377,101891063
690566,101857337
703086,101871121
2722570,101816759
2978647,101851279
6325077,101877157
696275,101857339
2725693,101816761
699917,101871123
2679920,101816763
3022859,101851283
708405,101857341
2698729,101816765
689384,101871125
3032481,101851285
2665487,101816767
2987067,101892013
3013385,101889065
2724068,101816769
3012533,101889067
2977217,101892017
8132564,101816771
2970273,101889069
2977351,101892019
3466697,101954635
3038094,101889071
2977740,101892021
3016306,101889073
2980023,101892023
8431636,101954639
3035516,101889075
2970056,101892025
2983731,101889077
2983285,101892027
2986672,101880205
2978123,101892029
3014236,101880209
3027032,101892031
3026697,101892035
2975395,101880211
6318712,101954643
2997610,101880213
2981503,101892037
701597,101862199
3447731,101954645
2992707,101892039
3033236,101880215
696858,101868329
3024650,101892041
3007856,101880217
3026540,101892043
3009469,101880219
694342,101862201
2977354,101892045
618110,101858177
2995352,101892047
4521632,101712747
5735724,101715835
2674209,101815907
2962334,101837623
2709628,101815909
2878074,101825899
3449505,101954647
2688250,101815913
2934033,101825903
2682570,101815915
756630,101841667
6943587,101816773
2679302,101815917
2725066,101816777
690287,101868331
146522,101875237
4523050,101712749
2713679,101816779
3460412,101954649
666586,101833729
3470602,101954651
4525628,101712751
678665,101833733
692087,101868333
4525731,101712755
683104,101833735
6317695,101954653
4526090,101712757
685908,101833737
2644811,101852375
3025382,101891065
3450058,101954657
689363,101868335
3019528,101891067
3450566,101954659
2992806,101891069
2635651,101852377
3033216,101891071
706450,101868337
3465769,101954661
6316639,101954663
3314724,101837625
693632,101868339
3460579,101954665
3111358,101830831
6545066,101830835
2964540,101837627
695615,101868343
6559504,101830837
3130240,101830839
3116122,101830841
692700,101868347
2663482,101816781
3027154,101885279
2718839,101816783
5802007,101730949
2984591,101885281
2676644,101816785
3021243,101885285
2978794,101891073
933860,85632235
5799906,101730953
3035267,101831681
2991175,101891075
3030540,101891077
3033779,101882185
3472444,101954667
2967622,101891081
3024996,101882189
6317369,101954669
2972016,101891083
3015719,101883449
2971385,101882191
3448983,101954671
3021598,101891085
3024124,101883451
6318643,101954675
3016568,101882193
2971914,101891087
2974145,101883453
2980110,101887181
3004278,101882195
3467400,101954677
3012721,101887183
2971375,101883455
3018003,101882197
2994262,101883457
4058417,85913317
3023779,101883459
2966130,101837629
2995997,101883461
2753591,101837631
2976533,101883463
2750920,101837633
2985580,101883467
2755535,101837635
3038085,101883469
4058027,85913321
3031885,101883471
2745784,101837639
6137971,101737483
3017190,101883473
4526317,101712759
4053318,85913327
4528053,101712761
5152017,101712763
4833336,101712765
2972830,101814915
3022215,101814917
2997646,101814919
2973809,101814923
2747018,101855261
2992260,101814925
6251999,85633041
2753070,101855263
2720504,101816787
2752918,101855265
2680977,101816789
3007076,101851287
2667628,101816791
2711174,101816795
2690902,101816797
2781503,101878273
701351,101865209
2692475,101815919
2997354,101879233
2639014,101878275
3166387,101836829
712749,101859167
2971800,101879237
707709,101857343
3180991,101836833
2638651,101852381
711975,101859169
2639436,101878277
2642137,101878279
2642526,101852383
2843318,101847857
2709494,101816799
3183005,101836835
2915529,101847859
2701078,101816801
2957437,101818905
4715050,101724731
2726005,101816803
3172287,101836837
2669193,101816805
2713975,101816807
3176203,101836839
4719782,101724733
6138947,101738571
2976845,101894017
3023053,101879239
2979002,101894019
2716586,101815921
3022403,101879241
3017185,101879243
2687693,101815923
3031660,101879245
3169149,101836843
2664783,101815925
2994241,101879247
2642137,101878283
3182851,101836847
2980900,101879249
2703269,101815927
2995389,101879251
3183539,101836849
3017194,101882199
8133114,101815931
3027506,101882201
2686153,101815933
3024928,101882203
2972820,101882207
2976429,101891089
710431,101865215
3002816,101891091
2655242,101878287
2999206,101891093
6698333,101836855
2997119,101891095
689551,101857345
2978273,101891099
6698334,101836857
764257,101841671
3173914,101836859
2633681,101878289
3023129,101885287
3084569,101841673
2968858,101885289
699437,101857349
3102171,101841675
2979725,101885291
2646862,101872175
2988487,101893099
758169,101841677
2651520,101878291
3025601,101885293
2974625,101893101
257859,101848279
5735043,101715837
707183,101857351
2633465,101878293
2637096,101872177
713146,101857353
2993117,101851289
2635281,101872181
2637599,101878295
2997295,101851291
2904791,101810815
3208099,101810819
146527,101875241
3026953,101851293
2897436,101810821
2637461,101878301
3022302,101886149
691893,101857357
146294,101875243
3024572,101853177
666504,101835627
3020446,101851297
679074,101835629
5265792,101732845
3004224,101853179
2987978,101851301
2981304,101853181
4692658,101725849
3035915,101885295
2974036,101879255
2969030,101885297
2971289,101879257
3021417,101885299
712397,101864185
2969676,101879259
2985904,101885303
3025640,101879261
3027241,101885305
3119214,101830843
693953,101865217
2648084,101878305
775717,101841679
2990848,101829485
2639310,101878307
691851,101871127
3032267,101829487
3024937,101829489
770327,101841681
2639586,101878309
762708,101841683
2971587,101891101
2970237,101829493
3164394,101846553
3012944,101891103
3179360,101846555
2971767,101891105
2992943,101829495
3181760,101846557
3028806,101827987
3056456,101843825
2647363,101878311
3175429,101846559
3058040,101843827
3035547,101829497
2992671,101827991
3059087,101843831
2969947,101829499
3172323,101846563
2997653,101827993
3198457,101844751
3173083,101846567
2980684,101827995
3198135,101844753
3177685,101846569
2653981,101852385
3021848,101827997
2637710,101878315
3192848,101844755
3036553,101888141
2637224,101874103
6535728,101876131
2643583,101852387
701755,101871129
2643773,101878319
6535732,101876133
3034147,101886151
704606,101871131
2649126,101852389
2992869,101893103
2637235,101878321
2976897,101893105
4693621,101723701
3031769,101893107
707253,101871133
3011454,101888143
3037326,101893109
2973991,101888147
3037516,101893111
2967370,101888149
690474,101871137
2976509,101893115
4724966,101723703
3011384,101893117
2989478,101893119
2974359,101893121
2986726,101853183
2998682,101893123
4724642,101723705
2970088,101893125
3038663,101881365
2979555,101893127
2974551,101881367
2998963,101853185
4726971,101723707
3037459,101893129
2991885,101893133
4728298,101723709
3023759,101893135
2978349,101853187
4719853,101723711
3011384,101893137
3036955,101893139
2687636,101815935
2994547,101879263
2653154,101878323
2993004,101879265
2649715,101852391
709745,101873149
758086,101841685
3016036,101879267
2638778,101852393
3035349,101879269
2684231,101815939
2991802,101879273
2989698,101879275
2647258,101852395
3019951,101879277
2640755,101878325
2744827,101837641
672429,101835631
6137976,101737487
2973228,101892049
3020324,101888151
2760144,101837643
676819,101835633
2991186,101888153
2637217,101878327
759398,101841689
3177849,101876135
682486,101835635
2969730,101885307
765683,101841691
2980648,101888155
682486,101835637
2989798,101888157
2658634,101854227
675715,101835641
675285,101835643
2655819,101878329
6535247,101876137
2995762,101881369
262683,101848281
2984559,101881371
3199790,101844757
2991337,101881373
3200731,101844759
2661601,101854231
3192438,101844761
3194422,101844763
3025326,101885309
2981610,101885311
3196212,101844767
2993724,101892053
3038371,101885313
2973689,101892055
3189489,101844769
2975537,101885315
3004664,101892057
2637169,101878333
2994807,101882209
4716050,101724735
3024601,101882211
2987799,101892059
3007881,101882213
2967207,101892061
2989813,101888159
3026471,101882215
2981053,101892063
4677230,101724737
3013386,101888161
3018881,101882217
2976025,101892065
6535259,101876141
3024299,101880221
2970680,101892067
2986641,101880223
2998276,101892071
2643360,101878337
3007625,101880227
3026153,101892073
3004565,101880229
3034745,101892075
756656,101863205
2997617,101880231
3011819,101880233
2994661,101879279
4682745,101725851
2903013,101825905
3164527,101752711
2953359,101810823
5243872,101732847
2936845,101810825
2645181,101874107
5244607,101732849
3016767,101888165
3033260,101888167
3030205,101879281
690630,101867217
2974234,101888169
3015696,101879283
5245497,101732851
3036198,101879285
692461,101861173
2657510,101874109
5248263,101732853
2998191,101887185
702970,101867219
3038657,101887187
5248864,101732855
3027898,101887189
4682352,101723713
5248897,101732857
6138076,101738573
691384,101869247
2902731,101810827
6544447,101810829
3207461,101810831
2873278,101825907
3016145,101885317
2748078,101837645
2916606,101810833
5255004,101732861
2973817,101888171
2824229,101810837
5258654,101732863
2983624,101885321
3013604,101888173
2926226,101810839
6318536,101954679
3029808,101888175
5156743,101712767
2850293,101810841
6317966,101954681
2932266,101810843
690434,101859171
5157742,101712769
2872611,101810845
5160667,101712773
617410,101860225
5261891,101732865
3106180,101830859
674885,101834565
2906843,101810847
663997,101834567
2871367,101825909
3098031,101863207
2969149,101887193
2969537,101890007
686543,101834569
707413,101859173
669386,101834571
3030110,101890009
2829701,101825911
3191402,101844771
5261913,101732867
2970112,101890011
3190544,101844773
2812067,101825913
663863,101834573
5268096,101732869
2968367,101890013
3035886,101887195
3190672,101844775
682550,101834575
2985178,101890015
3010672,101887197
5246060,101732871
2995360,101890019
2979642,101887199
684280,101834579
3025232,101890021
3021851,101887201
6544433,101830861
2742837,101845471
2917586,101825915
2736557,101845473
5950218,101734745
2936210,101825917
2739736,101845475
2920959,101825921
2936908,101825923
3030340,101828503
710998,101869255
2829760,101825925
2685750,101839541
2925542,101825927
3057723,101843833
2824729,101825929
3058637,101843835
2836455,101825931
5265785,101732873
3057142,101843837
2983588,101828505
3008356,101891107
5269311,101732875
3010344,101828507
2998396,101891109
3037200,101891111
5245967,101732879
2986110,101828509
3023828,101891113
2803723,101810849
6316545,101954683
2820704,101818907
5229975,101721677
2685750,101839543
2987675,101888177
2893762,101810851
5227043,101721679
2864806,101818909
3035185,101888179
3030436,101888183
3038450,101887203
3165185,101752715
2736041,101845477
2981887,101887205
5731371,101715839
705825,101865221
3205561,101845479
3092162,101863209
3169299,101846571
2838744,101810855
3009716,101828513
8449951,101846573
2976775,101887207
2866336,101810857
2876043,101818911
3032615,101828515
692423,101861175
2948056,101810859
2940959,101818913
5162249,101712775
2879929,101810861
2874131,101818915
3021845,101887211
2909335,101825933
5148028,101712777
712158,101861177
2894409,101818919
3025956,101887213
3031772,101887215
5161674,101712779
2895162,101818921
3023012,101887217
2920628,101818923
602137,101839549
2265522,101877167
2813442,101818925
3021788,101887219
3021838,101887221
3014582,101889079
754255,101841693
5520677,101723717
2997700,101827999
2976046,101886153
677274,101835645
3005371,101886157
761131,101841695
684226,101835647
2976598,101886159
662583,101835649
2976006,101895001
2970812,101886161
673368,101835651
3023584,101895005
697834,101870247
3004245,101887223
2783143,101838777
2661035,101854235
6620130,101887225
2974869,101887229
5164057,101712781
2990067,101893141
5164225,101712783
2967995,101893143
3009101,101893145
2980029,101851305
678063,101834581
674783,101834583
2976511,101895007
665052,101834585
3028584,101895009
685811,101834587
2976613,101895011
3034048,101895013
676474,101834589
4781708,101728675
2978869,101895015
3001095,101895017
4779999,101728677
6615524,101895019
699986,101866233
4829341,101728679
3028584,101895023
3012666,101895025
2996129,101895027
2968757,101895029
3011404,101895031
2973936,101895033
2996121,101884103
3035462,101895035
3024598,101884105
3014577,101895037
2984144,101884107
2970709,101895041
3021565,101884109
3022077,101895043
3017663,101895045
2977253,101895047
2976440,101895049
696281,101857359
3021928,101895051
2967892,101895053
2987489,101895055
2978910,101895059
2981857,101895061
3022193,101895063
2977525,101895065
2979789,101895067
2993050,101895069
261150,101849527
2661096,101854237
3019787,101895071
3022766,101895073
3003866,101895077
2659171,101854239
3020874,101895079
2988280,101895081
2968753,101895083
2661099,101854241
2987486,101895085
3018924,101895087
2978093,101895089
258497,101849529
2658720,101854243
3021156,101895091
695754,101862205
2995978,101895095
3008274,101895097
4772354,101729767
2986849,101895099
695117,101870255
3028774,101895101
2998517,101895103
4771494,101729769
3034024,101895105
693788,101870261
5145808,101712785
706862,101870263
4505390,101712787
3024254,101891117
678902,101835653
3031385,101891119
3026398,101891121
662598,101835655
3027400,101891123
3345440,101878339
2970451,101891125
2969088,101889083
3032836,101891127
3030428,101889085
3012019,101889087
2971714,101891129
2978353,101889089
753764,101878341
3024845,101889091
3021511,101891131
2980298,101889093
3025703,101891135
3033892,101889095
3019026,101889097
2978718,101891137
773320,101878343
2975839,101891139
3030013,101891141
4743176,101723719
6316277,101878345
2994172,101891143
3027642,101891145
2516173,101878349
3020402,101891147
6619576,101891149
4735813,101723721
3026535,101891153
3033652,101891155
3016247,101891157
2978804,101891159
2975753,101891161
2981142,101891163
2980661,101891165
3010411,101891167
2984367,101891171
2644660,101872183
5728080,101715841
3069710,101840955
3170916,101876143
2750356,101855267
691377,101861179
2990277,101828517
3026603,101828519
764666,101841697
3035268,101831683
2987609,101881375
773332,101841699
3034274,101831685
3014731,101881379
757942,101841701
2970943,101881381
2981303,101831687
3008981,101831689
3016714,101831691
3022987,101831693
2974733,101831695
3172189,101752717
4710826,101725853
3016956,101831699
3035370,101831701
2983900,101831703
2997116,101831705
2997113,101831707
3173529,101752719
3038565,101831709
671072,101835659
3034649,101831711
684844,101835661
4727605,101725855
682464,101835663
685628,101835665
4683535,101725859
665059,101835667
669955,101835671
3164419,101752721
685830,101835673
4684056,101725861
662354,101833739
676176,101833741
670769,101833743
673648,101833745
4691833,101725863
679518,101833747
3013458,101884111
3037957,101884115
2640367,101852403
2970448,101879287
665013,101833751
3007901,101884117
3017149,101879291
2991854,101884119
2982173,101879293
2993417,101884121
3020611,101879295
3016395,101884123
3037361,101879297
3014069,101884125
2992314,101879299
3015956,101884127
3019906,101879301
3021200,101884129
8389613,101871139
2968350,101879303
2994539,101884133
2989259,101879305
3015973,101884135
3018070,101879309
2984893,101884137
2972641,101879311
706144,101871141
2976225,101884139
3034877,101879313
3021160,101884141
2972853,101879315
3036447,101884143
3005489,101879317
3031545,101879319
2982392,101884145
3025291,101879321
711323,101871143
702715,101871145
6137980,101737489
2989053,101891173
2972646,101891175
698887,101871147
3022541,101891177
3012648,101891179
2985368,101891181
3016961,101891183
3016037,101891185
3025080,101885323
2975051,101891189
3015369,101885325
3007882,101880235
3012288,101891191
2975611,101885327
3036991,101880237
3034490,101884147
2992131,101891193
4694719,101725865
2792007,101838783
2918092,101821919
617478,101858179
2856591,101821921
2801059,101838785
4076358,85913331
2851980,101821925
617069,101858181
2991276,101884151
2820312,101821927
2799242,101838787
3012969,101884153
2953418,101821929
2791998,101838791
2977694,101884155
3109139,101850391
2867396,101821931
2988524,101884157
617814,101858183
2874747,101821933
3021526,101884159
2933720,101821935
3007777,101884161
3107386,101850393
2918868,101821937
2978113,101884163
618493,101858185
3022837,101884165
2953413,101821939
3035900,101884169
618410,101858187
5263167,101732881
3207136,101821943
2997267,101884171
2916636,101821945
617778,101858189
5272949,101732883
2906185,101821947
5274034,101732885
3129142,101850401
5250897,101732887
3126017,101850403
666865,101834591
7289499,101877173
5795906,101730957
2890429,101825935
2934094,101825939
2263795,101877181
6559008,101825941
2880564,101821949
5795011,101730959
2871884,101821951
2904909,101821953
687014,101864189
5794940,101730961
6549947,101821955
2955939,101821957
2953325,101821961
706325,101864191
2885436,101821963
2645102,101872185
2957678,101821965
2861059,101821967
703019,101864193
6549941,101821969
6549914,101821971
2653584,101872187
2863516,101821973
698502,101864195
6549968,101821975
2857388,101821979
2934097,101821981
2640132,101872189
2809524,101821983
2705128,101815943
6458917,101872191
2691462,101815945
2718271,101815949
2649593,101872193
2691510,101815951
2672053,101815953
2647120,101872195
2713971,101815955
2700960,101815957
2716825,101815959
2646542,101872199
3209552,101872201
2846593,101821985
2844651,101821987
4772735,101729771
2916643,101821989
2953459,101821991
2906990,101821993
2917579,101821997
2917325,101821999
688899,101868349
713504,101868351
3067423,101840957
2656073,101872203
2997326,101881383
3038263,101881385
2995414,101881387
2657347,101872205
2969084,101881389
3012770,101881391
3011972,101881393
2644037,101872207
3032520,101881397
2988825,101881399
3017388,101881401
2967844,101881403
258744,101848283
2678264,101817897
2979033,101881405
2674326,101817899
3011977,101881407
3017238,101881409
264642,101848285
597568,101817901
4780126,101728681
597596,101817903
252862,101848287
593338,101817905
598512,101817907
4758390,101728685
256842,101848289
4753409,101728687
255589,101848291
597070,101817915
594639,101817917
600213,101817919
264359,101848295
600040,101817921
4747554,101728689
600443,101817923
599002,101817925
4744575,101728691
595016,101817929
6534934,101876147
7258318,101729773
618402,101876149
617308,101876151
618108,101876153
3067911,101840959
617823,101876155
3070956,101840961
618080,101876159
618271,101858191
617035,101876161
618276,101858195
618435,101876163
618007,101858197
2678156,101815961
2677869,101815963
618358,101858199
2725379,101815967
617555,101858201
2677456,101815969
2699282,101815971
2718393,101815973
2670710,101815975
2690829,101815977
2726163,101815979
2715081,101815981
2725123,101815985
2717842,101815987
2716443,101815989
2709214,101815991
2696479,101815993
2721828,101815995
693684,101861187
2989309,101851309
2680764,101815997
3023892,101893147
2522886,101856253
2668552,101815999
2982205,101893151
3004709,101893155
3019755,101851311
3031071,101893157
2525071,101856255
3008841,101891195
3002279,101891197
3012329,101851313
3166657,101856257
2970129,101891199
3014940,101891201
6456384,101891203
3006219,101851315
3167282,101856259
3182164,101752723
2980232,101891207
3031781,101891209
678306,101835677
6324801,101878357
3164746,101856263
678301,101835679
680975,101835681
3169824,101856265
2982759,101880239
2983006,101885329
4775981,101729775
2986727,101880241
2991187,101885331
3030522,101880245
2991907,101885333
3179667,101856269
2971955,101880247
3020623,101885335
2986627,101880249
3175039,101856271
3024692,101880251
4702728,101725867
617193,101858203
3174423,101856273
4783906,101728693
3035183,101885339
3178569,101846577
4070649,85913335
3016911,101885341
3172896,101846579
3036297,101885343
4058738,85913339
2973011,101885345
3032966,101885347
3172901,101846585
2967154,101885349
4046907,85913345
3172901,101846587
3017332,101885351
3177244,101846589
3012984,101885353
3183129,101846591
3005203,101885357
3166653,101846593
2982829,101885359
4776472,101729777
4096678,85913349
3037644,101846595
3017682,101885361
3013173,101814927
3011437,101846597
2971334,101885363
2967507,101885365
2994093,101846599
3036634,101885367
3013855,101846603
2983627,101885369
2989501,101846605
3035351,101814929
3014464,101885371
2968330,101846607
3115739,101878363
3018896,101887231
2968137,101887233
2979010,101814931
3037229,101887235
2270228,101878369
2982576,101887237
2982387,101887239
3019500,101814933
2979882,101887241
3027568,101887243
2742153,101878375
2978689,101887247
2732800,101878377
2985555,101887249
2742134,101878379
685356,101835683
2983208,101887251
684234,101835685
2983380,101887253
2524868,101878381
2995953,101887255
678283,101835687
3017168,101887257
678284,101835689
3182698,101878383
3026362,101887259
3007789,101887261
3181832,101878385
3024414,101887265
2983911,101814935
686324,101835695
2977908,101880253
5253772,101732889
3037497,101887267
2976982,101880255
2967748,101887269
684490,101835697
2996275,101880257
2981123,101887271
3012233,101880259
684490,101835699
3023383,101887273
3013873,101880263
663234,101835701
2990618,101887275
3021097,101880265
3013330,101887277
3012378,101880267
672620,101835703
2997753,101887279
3029731,101880269
2996536,101887283
671584,101835705
2989597,101880271
3025987,101887285
3038785,101880273
2996923,101887287
674517,101835707
3013980,101880275
2985385,101887289
2989497,101880277
685630,101835709
3036410,101887291
3036863,101880281
680998,101835713
2969378,101887293
2967417,101880283
3037354,101887295
674954,101835715
3027399,101880285
3036401,101887297
2985022,101880287
668870,101835717
2989436,101887301
2979235,101880289
3037245,101831713
2977841,101846609
2640046,101852405
3037282,101831717
3022570,101846611
3008719,101831719
2972229,101846613
2997139,101846615
2991546,101831721
2635412,101852407
2971357,101831723
3025472,101831725
2641589,101852409
3036522,101831727
3031567,101831729
2640685,101852411
2990852,101831731
6620158,101831735
3033504,101831737
683746,101833753
669013,101833755
669087,101833757
666569,101833759
684099,101833761
665535,101833763
667810,101833765
670810,101833769
3016084,101887303
665425,101833771
3016350,101887305
3021179,101887307
2989437,101887309
2967753,101887311
2989295,101887313
3014134,101887315
3003047,101887319
5807367,101730963
2986788,101887321
2987301,101887323
5727190,101715843
3174649,101878387
7261292,101730965
5724406,101715845
6534963,101878391
5793609,101730967
5745647,101715847
3170425,101878395
5793496,101730971
261473,101849533
2986300,101879323
3024979,101831739
2989256,101879327
2989702,101879329
3025098,101814937
2998797,101879331
3002677,101814941
2993106,101879333
5785926,101730973
3031912,101879335
2996722,101814943
3030408,101879337
2971694,101814945
3030858,101879339
3006358,101814947
3032957,101879341
618403,101876169
2987919,101879345
5785909,101730975
2982751,101879347
2989877,101814949
3038674,101879349
829809,101876171
3012629,101879351
3005786,101878397
2982396,101879353
3019360,101878399
3025745,101851319
2969658,101879355
2994936,101878401
2969671,101879357
2968523,101878403
3019298,101879359
5808834,101730979
3023248,101878405
3019275,101851321
2986965,101879363
2982397,101878409
2985102,101878411
2991361,101878413
2976470,101851323
674366,101834593
2980536,101878415
3034432,101878417
674105,101834597
2969543,101851325
3023233,101878419
679382,101834599
3002149,101878421
671093,101834601
2994324,101878423
674745,101834603
2976863,101851327
681198,101834605
676878,101834607
2974461,101851329
667586,101834609
684519,101834611
673065,101834615
3021330,101851331
685462,101834617
4776970,101729779
3014197,101814951
674115,101834619
3027816,101851333
2979309,101831741
3018562,101814953
